2021-10-24 20:06:13,884 INFO  Logger.cs: 70 - 
2021-10-24 20:26:00,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2021-10-24 20:26:00,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear_axle_assembly-1
2021-10-24 20:26:00,279 INFO  ExportHelperExtension.cs: 1136 - Found 29 in rear_axle_assembly-1
2021-10-24 20:26:00,279 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear_axle_assembly-1
2021-10-24 20:26:00,280 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_turner-2
2021-10-24 20:26:00,280 INFO  ExportHelperExtension.cs: 1136 - Found 34 in front_turner-2
2021-10-24 20:26:00,281 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_turner-2
2021-10-24 20:26:00,448 INFO  SwAddin.cs: 339 - Loading config tree
2021-10-24 20:26:00,451 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-10-24 20:26:00,456 INFO  SwAddin.cs: 344 - Showing property manager
2021-10-24 20:26:14,528 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:26:19,629 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:26:19,825 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:26:20,065 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:27:16,741 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:27:24,472 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:27:48,582 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:28:36,888 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:28:53,823 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:29:27,311 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:29:33,339 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:29:50,486 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:29:55,038 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:30:22,818 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:30:53,897 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:30:56,557 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:31:19,507 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-10-24 20:31:19,736 INFO  ExportHelperExtension.cs: 347 - Creating joint front_left_leg
2021-10-24 20:31:19,741 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-10-24 20:31:19,743 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-10-24 20:31:19,896 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-10-24 20:31:19,898 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-10-24 20:31:19,898 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-10-24 20:31:19,898 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-10-24 20:31:19,978 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-10-24 20:31:20,711 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child front_left_leg failed
2021-10-24 20:31:20,720 INFO  ExportHelperExtension.cs: 347 - Creating joint front_left_wheel
2021-10-24 20:31:20,720 INFO  ExportHelperExtension.cs: 1397 - Fixing components for front_left_leg
2021-10-24 20:31:20,720 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-10-24 20:31:20,721 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2021-10-24 20:31:20,721 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-10-24 20:31:20,864 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-10-24 20:31:20,865 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-10-24 20:31:20,865 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-10-24 20:31:20,865 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-10-24 20:31:20,917 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-10-24 20:31:20,918 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 49
2021-10-24 20:31:20,918 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-10-24 20:31:21,559 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent front_left_leg to child front_left_wheel failed
2021-10-24 20:31:21,563 INFO  ExportHelperExtension.cs: 347 - Creating joint front_right_leg
2021-10-24 20:31:21,564 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-10-24 20:31:21,564 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-10-24 20:31:21,692 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-10-24 20:31:21,692 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-10-24 20:31:21,693 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-10-24 20:31:21,693 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-10-24 20:31:21,693 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-10-24 20:31:22,301 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child front_right_leg failed
2021-10-24 20:31:22,311 INFO  ExportHelperExtension.cs: 347 - Creating joint front_right_wheel
2021-10-24 20:31:22,311 INFO  ExportHelperExtension.cs: 1397 - Fixing components for front_right_leg
2021-10-24 20:31:22,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2021-10-24 20:31:22,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2021-10-24 20:31:22,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-10-24 20:31:22,458 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-10-24 20:31:22,459 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-10-24 20:31:22,459 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-10-24 20:31:22,459 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-10-24 20:31:22,460 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2021-10-24 20:31:22,460 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2021-10-24 20:31:22,460 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-10-24 20:31:23,107 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent front_right_leg to child front_right_wheel failed
2021-10-24 20:31:23,112 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_axle
2021-10-24 20:31:23,112 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-10-24 20:31:23,113 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-10-24 20:31:23,247 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-10-24 20:31:23,248 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-10-24 20:31:23,248 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-10-24 20:31:23,248 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-10-24 20:31:23,248 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-10-24 20:31:23,894 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child rear_axle failed
2021-10-24 20:31:24,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Corrected_coordinate_axis
2021-10-24 20:31:24,028 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Corrected_coordinate_axis
2021-10-24 20:31:24,029 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Corrected_coordinate_axis
2021-10-24 20:31:24,029 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-24 20:31:24,029 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-10-24 20:31:24,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel_rod-1
2021-10-24 20:31:24,030 INFO  ExportHelperExtension.cs: 1136 - Found 25 in front_wheel_rod-1
2021-10-24 20:31:24,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel_rod-1
2021-10-24 20:31:24,030 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_turner-1
2021-10-24 20:31:24,031 INFO  ExportHelperExtension.cs: 1136 - Found 34 in front_turner-1
2021-10-24 20:31:24,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_turner-1
2021-10-24 20:31:24,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel-2
2021-10-24 20:31:24,032 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front_wheel-2
2021-10-24 20:31:24,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel-2
2021-10-24 20:31:24,032 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel_rod-2
2021-10-24 20:31:24,033 INFO  ExportHelperExtension.cs: 1136 - Found 25 in front_wheel_rod-2
2021-10-24 20:31:24,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel_rod-2
2021-10-24 20:31:24,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel-1
2021-10-24 20:31:24,033 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front_wheel-1
2021-10-24 20:31:24,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel-1
2021-10-24 20:31:24,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2021-10-24 20:31:24,034 INFO  ExportHelperExtension.cs: 1136 - Found 34 in base-1
2021-10-24 20:31:24,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2021-10-24 20:31:24,035 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear_axle_assembly-1
2021-10-24 20:31:24,035 INFO  ExportHelperExtension.cs: 1136 - Found 29 in rear_axle_assembly-1
2021-10-24 20:31:24,036 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear_axle_assembly-1
2021-10-24 20:31:24,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_turner-2
2021-10-24 20:31:24,036 INFO  ExportHelperExtension.cs: 1136 - Found 34 in front_turner-2
2021-10-24 20:31:24,037 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_turner-2
2021-10-24 20:31:24,037 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Corrected_coordinate_axis
2021-10-24 20:31:24,037 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Corrected_coordinate_axis
2021-10-24 20:31:24,038 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Corrected_coordinate_axis
2021-10-24 20:31:24,038 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-24 20:31:24,038 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-10-24 20:31:24,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_rod-1
2021-10-24 20:31:24,039 INFO  ExportHelperExtension.cs: 1136 - Found 25 in front_wheel_rod-1
2021-10-24 20:31:24,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_rod-1
2021-10-24 20:31:24,039 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_turner-1
2021-10-24 20:31:24,040 INFO  ExportHelperExtension.cs: 1136 - Found 34 in front_turner-1
2021-10-24 20:31:24,040 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_turner-1
2021-10-24 20:31:24,040 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel-2
2021-10-24 20:31:24,041 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front_wheel-2
2021-10-24 20:31:24,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel-2
2021-10-24 20:31:24,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_rod-2
2021-10-24 20:31:24,042 INFO  ExportHelperExtension.cs: 1136 - Found 25 in front_wheel_rod-2
2021-10-24 20:31:24,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_rod-2
2021-10-24 20:31:24,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel-1
2021-10-24 20:31:24,043 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front_wheel-1
2021-10-24 20:31:24,043 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel-1
2021-10-24 20:31:24,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2021-10-24 20:31:24,044 INFO  ExportHelperExtension.cs: 1136 - Found 34 in base-1
2021-10-24 20:31:24,044 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2021-10-24 20:31:24,044 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear_axle_assembly-1
2021-10-24 20:31:24,045 INFO  ExportHelperExtension.cs: 1136 - Found 29 in rear_axle_assembly-1
2021-10-24 20:31:24,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear_axle_assembly-1
2021-10-24 20:31:24,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_turner-2
2021-10-24 20:31:24,046 INFO  ExportHelperExtension.cs: 1136 - Found 34 in front_turner-2
2021-10-24 20:31:24,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_turner-2
2021-10-24 20:31:24,105 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-24 20:31:50,300 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-10-24 20:31:50,318 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
